file,channel,AUC,Resilience_Index,Transitions
sub-VP03_task-pain_nirs.snirf,S4_D2 850,-0.07387911515666631,137.625,111.0
sub-VP03_task-pain_nirs.snirf,S4_D4 850,-0.034985824744817845,4193.0,3.0
sub-VP03_task-pain_nirs.snirf,S4_D5 850,-0.2413752978237779,175.06666666666666,89.0
sub-VP03_task-pain_nirs.snirf,S4_D14 850,-0.03609006461749481,3328.6,4.0
sub-VP03_task-pain_nirs.snirf,S4_D17 850,-0.11871853507889113,269.81666666666666,59.0
sub-VP03_task-pain_nirs.snirf,S5_D4 850,0.007812244251608848,2092.0,7.0
sub-VP03_task-pain_nirs.snirf,S5_D6 850,-0.18060230013233586,155.68367346938774,97.0
sub-VP03_task-pain_nirs.snirf,S5_D7 850,-0.05873279184089009,5531.0,2.0
sub-VP03_task-pain_nirs.snirf,S5_D18 850,0.06176487089070977,133.10344827586206,115.0
sub-VP03_task-pain_nirs.snirf,S6_D5 850,-0.20020475192908338,590.8571428571429,27.0
sub-VP03_task-pain_nirs.snirf,S6_D7 850,-0.32601964662775645,590.5357142857143,27.0
sub-VP03_task-pain_nirs.snirf,S6_D8 850,-0.23391652109912697,2782.8333333333335,5.0
sub-VP03_task-pain_nirs.snirf,S7_D6 850,-0.2874462108375686,325.0,49.0
sub-VP03_task-pain_nirs.snirf,S7_D7 850,-0.1213133898435298,215.3835616438356,72.0
sub-VP03_task-pain_nirs.snirf,S8_D7 850,-0.15426638373480028,212.04054054054055,73.0
sub-VP03_task-pain_nirs.snirf,S8_D8 850,-0.2927443606089851,169.55434782608697,91.0
sub-VP03_task-pain_nirs.snirf,S9_D8 850,-0.0649760948528171,457.75,35.0
sub-VP03_task-pain_nirs.snirf,S9_D9 850,-0.12949572074912485,717.2173913043479,22.0
sub-VP03_task-pain_nirs.snirf,S9_D10 850,-0.17975361743143947,1037.125,15.0
sub-VP03_task-pain_nirs.snirf,S9_D19 850,1.3212966011261653,23.515463917525775,290.0
sub-VP03_task-pain_nirs.snirf,S10_D5 850,0.03684328312253354,2091.25,7.0
sub-VP03_task-pain_nirs.snirf,S10_D8 850,0.03552724232609641,586.5714285714286,27.0
sub-VP03_task-pain_nirs.snirf,S10_D10 850,-0.3204467185765149,549.9666666666667,29.0
sub-VP03_task-pain_nirs.snirf,S10_D14 850,-0.040185174117589366,3330.8,4.0
sub-VP03_task-pain_nirs.snirf,S10_D20 850,-1.0397332808151585,48.78294573643411,257.0
sub-VP03_task-pain_nirs.snirf,S11_D9 850,-0.15701898543807685,2378.4285714285716,6.0
sub-VP03_task-pain_nirs.snirf,S11_D10 850,0.012231565882352722,2787.1666666666665,5.0
sub-VP03_task-pain_nirs.snirf,S11_D15 850,-0.31578801183586763,97.25641025641026,155.0
sub-VP03_task-pain_nirs.snirf,S12_D2 850,0.08721837494735354,214.56756756756758,73.0
sub-VP03_task-pain_nirs.snirf,S12_D11 850,-0.03938387162721559,3318.4,4.0
sub-VP03_task-pain_nirs.snirf,S12_D12 850,0.06907998983039951,513.8125,31.0
sub-VP03_task-pain_nirs.snirf,S12_D14 850,-0.32178173921271486,401.5609756097561,40.0
sub-VP03_task-pain_nirs.snirf,S12_D21 850,0.18773341052530898,361.1111111111111,44.0
sub-VP03_task-pain_nirs.snirf,S13_D11 850,0.18697957508235505,126.54918032786885,121.0
sub-VP03_task-pain_nirs.snirf,S13_D13 850,0.0079942346033572,230.1014492753623,68.0
sub-VP03_task-pain_nirs.snirf,S13_D15 850,-0.1490846145607338,471.0571428571429,34.0
sub-VP03_task-pain_nirs.snirf,S14_D11 850,-0.08289814215017427,2789.8333333333335,5.0
sub-VP03_task-pain_nirs.snirf,S14_D12 850,-0.06789427832975622,381.3255813953488,42.0
sub-VP03_task-pain_nirs.snirf,S14_D13 850,-0.08804426426908149,2371.285714285714,6.0
sub-VP03_task-pain_nirs.snirf,S14_D22 850,1.105479201642642,30.61855670103093,290.0
sub-VP03_task-pain_nirs.snirf,S15_D1 850,-0.14551562892514167,409.025,39.0
sub-VP03_task-pain_nirs.snirf,S15_D12 850,0.2326339429004341,81.58083832335329,166.0
sub-VP03_task-pain_nirs.snirf,S16_D10 850,-0.2989533672225452,167.24468085106383,93.0
sub-VP03_task-pain_nirs.snirf,S16_D11 850,-0.0331970173944387,1851.2222222222222,8.0
sub-VP03_task-pain_nirs.snirf,S16_D14 850,-0.2117670314585745,2070.75,7.0
sub-VP03_task-pain_nirs.snirf,S16_D15 850,-0.015094367354166078,2778.8333333333335,5.0
sub-VP03_task-pain_nirs.snirf,S16_D23 850,0.20106467635435785,93.37662337662337,153.0
sub-VP05_task-pain_nirs.snirf,S1_D1 760,0.044147960674526726,126.03448275862068,144.0
sub-VP05_task-pain_nirs.snirf,S1_D2 760,0.003442287326490866,4989.5,3.0
sub-VP05_task-pain_nirs.snirf,S1_D12 760,0.001889715304827927,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S2_D1 760,0.03176873923589159,502.12820512820514,38.0
sub-VP05_task-pain_nirs.snirf,S2_D3 760,0.030831544423750606,101.39766081871345,170.0
sub-VP05_task-pain_nirs.snirf,S3_D1 760,0.00045397111729242833,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S3_D3 760,0.07742184648432121,138.56589147286823,128.0
sub-VP05_task-pain_nirs.snirf,S3_D4 760,0.0013470491286703,4999.0,3.0
sub-VP05_task-pain_nirs.snirf,S3_D16 760,-0.012931504021896321,341.2280701754386,56.0
sub-VP05_task-pain_nirs.snirf,S4_D2 760,0.002080030853724799,4990.0,3.0
sub-VP05_task-pain_nirs.snirf,S4_D4 760,0.0003640221276434922,4988.25,3.0
sub-VP05_task-pain_nirs.snirf,S4_D5 760,0.0008416041129231328,4988.0,3.0
sub-VP05_task-pain_nirs.snirf,S4_D14 760,0.0006525793793970208,4990.5,3.0
sub-VP05_task-pain_nirs.snirf,S4_D17 760,-0.0003342714676017808,6641.666666666667,2.0
sub-VP05_task-pain_nirs.snirf,S5_D4 760,0.0021272912645607473,4989.25,3.0
sub-VP05_task-pain_nirs.snirf,S5_D6 760,0.16198723765345752,130.1037037037037,134.0
sub-VP05_task-pain_nirs.snirf,S5_D7 760,0.0005860163516122019,3331.3333333333335,5.0
sub-VP05_task-pain_nirs.snirf,S5_D18 760,-0.004664303110651642,250.28571428571428,76.0
sub-VP05_task-pain_nirs.snirf,S6_D5 760,-0.0005203892544469865,4994.0,3.0
sub-VP05_task-pain_nirs.snirf,S6_D7 760,0.014445422432304678,477.0243902439024,40.0
sub-VP05_task-pain_nirs.snirf,S6_D8 760,0.0014251141403507175,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S7_D6 760,0.10490137428613924,138.2093023255814,128.0
sub-VP05_task-pain_nirs.snirf,S7_D7 760,0.07399500090716579,240.1772151898734,78.0
sub-VP05_task-pain_nirs.snirf,S8_D7 760,0.1550081913028368,175.14018691588785,106.0
sub-VP05_task-pain_nirs.snirf,S8_D8 760,0.0009613578237916039,4988.5,3.0
sub-VP05_task-pain_nirs.snirf,S9_D8 760,0.000856780399465327,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D9 760,0.001238838915140357,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D10 760,0.0005366445632714709,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D19 760,-0.028626325912576578,92.01621621621622,184.0
sub-VP05_task-pain_nirs.snirf,S10_D5 760,0.00012591225380540654,4990.5,3.0
sub-VP05_task-pain_nirs.snirf,S10_D8 760,0.0002727396302901711,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S10_D10 760,8.982268701467121e-05,4991.0,3.0
sub-VP05_task-pain_nirs.snirf,S10_D14 760,0.0020460792355884634,4988.25,3.0
sub-VP05_task-pain_nirs.snirf,S10_D20 760,-0.03888677233595755,65.86075949367088,236.0
sub-VP05_task-pain_nirs.snirf,S11_D9 760,0.0006641830175172319,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S11_D10 760,4.623040971226463e-05,3330.3333333333335,5.0
sub-VP05_task-pain_nirs.snirf,S11_D15 760,0.0013039282939032368,4990.0,3.0
sub-VP05_task-pain_nirs.snirf,S12_D2 760,0.0010124175225491878,4988.0,3.0
sub-VP05_task-pain_nirs.snirf,S12_D11 760,0.0003559042556742321,4989.0,3.0
sub-VP05_task-pain_nirs.snirf,S12_D12 760,0.001394269172021488,4986.75,3.0
sub-VP05_task-pain_nirs.snirf,S12_D14 760,0.0013630265367377016,4990.75,3.0
sub-VP05_task-pain_nirs.snirf,S12_D21 760,0.004917864776266989,1040.6315789473683,18.0
sub-VP05_task-pain_nirs.snirf,S13_D11 760,0.00021812795991031132,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S13_D13 760,0.00045524309391139237,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S13_D15 760,0.0005677113465951678,4998.75,3.0
sub-VP05_task-pain_nirs.snirf,S14_D11 760,0.0005388148941230278,4990.0,3.0
sub-VP05_task-pain_nirs.snirf,S14_D12 760,0.00044318534586042636,4990.25,3.0
sub-VP05_task-pain_nirs.snirf,S14_D13 760,0.0007232128173488097,4991.0,3.0
sub-VP05_task-pain_nirs.snirf,S14_D22 760,0.0029976943518273957,6641.333333333333,2.0
sub-VP05_task-pain_nirs.snirf,S15_D1 760,0.17907935430138266,85.38048780487804,204.0
sub-VP05_task-pain_nirs.snirf,S15_D12 760,0.0031100303005206407,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S16_D10 760,0.00026199406420814595,4999.5,3.0
sub-VP05_task-pain_nirs.snirf,S16_D11 760,0.0010864961827248424,4989.5,3.0
sub-VP05_task-pain_nirs.snirf,S16_D14 760,0.000861689572507638,4990.25,3.0
sub-VP05_task-pain_nirs.snirf,S16_D15 760,0.0008392718555775315,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S16_D23 760,-0.05737688279283386,196.69473684210527,94.0
sub-VP05_task-pain_nirs.snirf,S1_D1 850,0.10038589160213965,62.758893280632414,252.0
sub-VP05_task-pain_nirs.snirf,S1_D2 850,0.012650427392158844,3323.0,5.0
sub-VP05_task-pain_nirs.snirf,S1_D12 850,0.006824356279170046,4997.75,3.0
sub-VP05_task-pain_nirs.snirf,S2_D1 850,0.06254348662220585,449.3255813953488,42.0
sub-VP05_task-pain_nirs.snirf,S2_D3 850,0.0014853573562976091,91.58201058201058,188.0
sub-VP05_task-pain_nirs.snirf,S3_D1 850,0.0012237574758642135,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S3_D3 850,0.050880550958220236,128.98561151079136,138.0
sub-VP05_task-pain_nirs.snirf,S3_D4 850,0.0025268318096970657,3329.0,5.0
sub-VP05_task-pain_nirs.snirf,S3_D16 850,-0.028293489242089416,379.6470588235294,50.0
sub-VP05_task-pain_nirs.snirf,S4_D2 850,0.00619077212077177,4985.75,3.0
sub-VP05_task-pain_nirs.snirf,S4_D4 850,0.0011782567212511902,4987.25,3.0
sub-VP05_task-pain_nirs.snirf,S4_D5 850,0.0025682160885284093,4986.5,3.0
sub-VP05_task-pain_nirs.snirf,S4_D14 850,0.001997975596931578,4986.0,3.0
sub-VP05_task-pain_nirs.snirf,S4_D17 850,0.005999144070759833,2210.5555555555557,8.0
sub-VP05_task-pain_nirs.snirf,S5_D4 850,0.0010757203197042375,4987.5,3.0
sub-VP05_task-pain_nirs.snirf,S5_D6 850,0.09277477478446806,150.01666666666668,119.0
sub-VP05_task-pain_nirs.snirf,S5_D7 850,0.0008968149244857817,4988.5,3.0
sub-VP05_task-pain_nirs.snirf,S5_D18 850,-0.006284080786986709,272.943661971831,70.0
sub-VP05_task-pain_nirs.snirf,S6_D5 850,0.006440785090865771,3322.6666666666665,5.0
sub-VP05_task-pain_nirs.snirf,S6_D7 850,0.06192476530753033,104.9766081871345,170.0
sub-VP05_task-pain_nirs.snirf,S6_D8 850,0.003830832024962907,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S7_D6 850,0.07396571165057324,131.71014492753622,137.0
sub-VP05_task-pain_nirs.snirf,S7_D7 850,0.10357650602308516,184.54455445544554,100.0
sub-VP05_task-pain_nirs.snirf,S8_D7 850,0.3446656138334321,67.03319502074689,240.0
sub-VP05_task-pain_nirs.snirf,S8_D8 850,0.007881504382392568,4987.5,3.0
sub-VP05_task-pain_nirs.snirf,S9_D8 850,0.001600184449927266,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D9 850,0.003896732570554994,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D10 850,0.0007061189112199629,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S9_D19 850,-0.006335213439314674,41.27540983606557,304.0
sub-VP05_task-pain_nirs.snirf,S10_D5 850,0.0008323401640620004,4988.25,3.0
sub-VP05_task-pain_nirs.snirf,S10_D8 850,5.293987321317668e-05,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S10_D10 850,0.0014705091272374593,4987.25,3.0
sub-VP05_task-pain_nirs.snirf,S10_D14 850,0.006578466503799599,4987.0,3.0
sub-VP05_task-pain_nirs.snirf,S10_D20 850,-0.015126844511174131,46.22372881355932,294.0
sub-VP05_task-pain_nirs.snirf,S11_D9 850,0.003299896028146074,10004.5,1.0
sub-VP05_task-pain_nirs.snirf,S11_D10 850,0.0010196512007871923,4988.5,3.0
sub-VP05_task-pain_nirs.snirf,S11_D15 850,0.0041058975308229054,4990.0,3.0
sub-VP05_task-pain_nirs.snirf,S12_D2 850,0.002692350547610198,4985.75,3.0
sub-VP05_task-pain_nirs.snirf,S12_D11 850,0.001297475842200808,4986.75,3.0
sub-VP05_task-pain_nirs.snirf,S12_D12 850,0.003263987980868248,4986.5,3.0
sub-VP05_task-pain_nirs.snirf,S12_D14 850,0.00537638020135463,4986.0,3.0
sub-VP05_task-pain_nirs.snirf,S12_D21 850,0.002360542046305536,68.3127572016461,242.0
sub-VP05_task-pain_nirs.snirf,S13_D11 850,0.0004944524001956807,3329.0,5.0
sub-VP05_task-pain_nirs.snirf,S13_D13 850,0.0012926369012760423,4990.5,3.0
sub-VP05_task-pain_nirs.snirf,S13_D15 850,0.0031893432100548683,4987.75,3.0
sub-VP05_task-pain_nirs.snirf,S14_D11 850,0.0006277363677418147,4987.5,3.0
sub-VP05_task-pain_nirs.snirf,S14_D12 850,0.0014407150634628205,4988.25,3.0
sub-VP05_task-pain_nirs.snirf,S14_D13 850,0.0017564777333189422,4987.25,3.0
sub-VP05_task-pain_nirs.snirf,S14_D22 850,0.0037970380387654587,6641.0,2.0
sub-VP05_task-pain_nirs.snirf,S15_D1 850,0.3347456456208101,47.523809523809526,314.0
sub-VP05_task-pain_nirs.snirf,S15_D12 850,0.011599909877140125,4996.25,3.0
sub-VP05_task-pain_nirs.snirf,S16_D10 850,0.0022660495840087762,4988.25,3.0
sub-VP05_task-pain_nirs.snirf,S16_D11 850,0.003358258554274086,4987.5,3.0
sub-VP05_task-pain_nirs.snirf,S16_D14 850,0.001379929781257206,4987.75,3.0
sub-VP05_task-pain_nirs.snirf,S16_D15 850,0.004202025019375184,4990.0,3.0
sub-VP05_task-pain_nirs.snirf,S16_D23 850,-0.04201168086996687,54.16245487364621,276.0
sub-VP06_task-pain_nirs.snirf,S1_D1 760,-0.027227866530642852,535.375,31.0
sub-VP06_task-pain_nirs.snirf,S1_D2 760,-0.009890797862180209,616.4642857142857,27.0
sub-VP06_task-pain_nirs.snirf,S1_D12 760,-0.0019322217591118233,2916.6666666666665,5.0
sub-VP06_task-pain_nirs.snirf,S2_D1 760,0.012075580433159594,285.3103448275862,57.0
sub-VP06_task-pain_nirs.snirf,S2_D3 760,0.007416938499291856,405.76190476190476,41.0
sub-VP06_task-pain_nirs.snirf,S3_D1 760,-0.00822289883609845,3438.8,4.0
sub-VP06_task-pain_nirs.snirf,S3_D3 760,-0.011625044220546235,268.241935483871,61.0
sub-VP06_task-pain_nirs.snirf,S3_D4 760,-0.0025781974808628105,2178.875,7.0
sub-VP06_task-pain_nirs.snirf,S3_D16 760,-0.06310837598458185,271.93548387096774,61.0
sub-VP06_task-pain_nirs.snirf,S4_D2 760,-0.02054419687930603,214.41558441558442,76.0
sub-VP06_task-pain_nirs.snirf,S4_D4 760,0.004883112781364152,3433.0,4.0
sub-VP06_task-pain_nirs.snirf,S4_D5 760,-0.008291393216648,170.60638297872342,93.0
sub-VP06_task-pain_nirs.snirf,S4_D14 760,0.004891284672298666,491.38235294117646,33.0
sub-VP06_task-pain_nirs.snirf,S4_D17 760,0.012507063306492469,75.33689839572193,186.0
sub-VP06_task-pain_nirs.snirf,S5_D4 760,-0.018618472247857582,489.74285714285713,34.0
sub-VP06_task-pain_nirs.snirf,S5_D6 760,0.02910129849323949,69.52970297029702,201.0
sub-VP06_task-pain_nirs.snirf,S5_D7 760,-0.0027742003450588553,4395.0,3.0
sub-VP06_task-pain_nirs.snirf,S5_D18 760,0.09133149497324457,100.0,155.0
sub-VP06_task-pain_nirs.snirf,S6_D5 760,-0.008433649433514573,191.40697674418604,85.0
sub-VP06_task-pain_nirs.snirf,S6_D7 760,-0.02719169630833529,287.0344827586207,57.0
sub-VP06_task-pain_nirs.snirf,S6_D8 760,-0.0008782947185014198,2186.625,7.0
sub-VP06_task-pain_nirs.snirf,S7_D6 760,0.027340860737864944,163.3404255319149,93.0
sub-VP06_task-pain_nirs.snirf,S7_D7 760,-0.021120111255583385,1743.8,9.0
sub-VP06_task-pain_nirs.snirf,S8_D7 760,-0.03241556923732983,962.4444444444445,17.0
sub-VP06_task-pain_nirs.snirf,S8_D8 760,-0.010027461341847815,2923.5,5.0
sub-VP06_task-pain_nirs.snirf,S9_D8 760,-0.023214775061507348,1746.9,9.0
sub-VP06_task-pain_nirs.snirf,S9_D9 760,-0.015165993672432621,4377.25,3.0
sub-VP06_task-pain_nirs.snirf,S9_D10 760,-0.013619643464182735,1236.857142857143,13.0
sub-VP06_task-pain_nirs.snirf,S9_D19 760,-0.0641816446270925,35.164794007490634,266.0
sub-VP06_task-pain_nirs.snirf,S10_D5 760,-0.007129769747467908,1457.9166666666667,11.0
sub-VP06_task-pain_nirs.snirf,S10_D8 760,-0.0026583121662584752,4379.5,3.0
sub-VP06_task-pain_nirs.snirf,S10_D10 760,0.032931233837538175,212.93589743589743,77.0
sub-VP06_task-pain_nirs.snirf,S10_D14 760,-0.03427107267356119,243.3548387096774,61.0
sub-VP06_task-pain_nirs.snirf,S10_D20 760,0.07483464027857573,45.94274809160305,261.0
sub-VP06_task-pain_nirs.snirf,S11_D9 760,-0.016833105043323082,720.5833333333334,23.0
sub-VP06_task-pain_nirs.snirf,S11_D10 760,0.013963678219747803,326.4423076923077,51.0
sub-VP06_task-pain_nirs.snirf,S11_D15 760,-0.007859435474261045,129.93333333333334,119.0
sub-VP06_task-pain_nirs.snirf,S12_D2 760,-0.0033991746899055637,2913.5,5.0
sub-VP06_task-pain_nirs.snirf,S12_D11 760,-0.002519726356799229,439.2894736842105,37.0
sub-VP06_task-pain_nirs.snirf,S12_D12 760,-0.006102871067050909,1244.0714285714287,13.0
sub-VP06_task-pain_nirs.snirf,S12_D14 760,-0.01354917463013602,2183.625,7.0
sub-VP06_task-pain_nirs.snirf,S12_D21 760,-0.09966200054070973,72.87878787878788,197.0
sub-VP06_task-pain_nirs.snirf,S13_D11 760,-0.04240486546317371,293.17241379310343,57.0
sub-VP06_task-pain_nirs.snirf,S13_D13 760,-0.01605304283099437,2922.6666666666665,5.0
sub-VP06_task-pain_nirs.snirf,S13_D15 760,-0.05059842348143424,479.1388888888889,35.0
sub-VP06_task-pain_nirs.snirf,S14_D11 760,-0.044019806294208735,718.375,23.0
sub-VP06_task-pain_nirs.snirf,S14_D12 760,-0.03567602696643372,2908.5,5.0
sub-VP06_task-pain_nirs.snirf,S14_D13 760,-0.013821554266410747,4391.75,3.0
sub-VP06_task-pain_nirs.snirf,S14_D22 760,0.0073500588930737465,69.49509803921569,203.0
sub-VP06_task-pain_nirs.snirf,S15_D1 760,-0.044988901471471186,366.5652173913044,45.0
sub-VP06_task-pain_nirs.snirf,S15_D12 760,-0.010156231141408196,2919.6666666666665,5.0
sub-VP06_task-pain_nirs.snirf,S16_D10 760,0.01175453206709863,186.09302325581396,85.0
sub-VP06_task-pain_nirs.snirf,S16_D11 760,-0.006812819437116216,2909.5,5.0
sub-VP06_task-pain_nirs.snirf,S16_D14 760,-0.0018880405241462647,321.59615384615387,51.0
sub-VP06_task-pain_nirs.snirf,S16_D15 760,-0.0169084335988995,492.6764705882353,33.0
sub-VP06_task-pain_nirs.snirf,S16_D23 760,0.0360053213649988,44.71111111111111,269.0
sub-VP06_task-pain_nirs.snirf,S1_D1 850,-0.03819542997075964,370.4782608695652,45.0
sub-VP06_task-pain_nirs.snirf,S1_D2 850,-0.01832880729498572,425.875,39.0
sub-VP06_task-pain_nirs.snirf,S1_D12 850,-0.003203345395438501,2914.8333333333335,5.0
sub-VP06_task-pain_nirs.snirf,S2_D1 850,-0.0036901551482413503,210.53846153846155,77.0
sub-VP06_task-pain_nirs.snirf,S2_D3 850,-0.020059909883118412,271.7258064516129,61.0
sub-VP06_task-pain_nirs.snirf,S3_D1 850,-0.00827450416747724,3444.8,4.0
sub-VP06_task-pain_nirs.snirf,S3_D3 850,-0.043281743210207856,200.79268292682926,81.0
sub-VP06_task-pain_nirs.snirf,S3_D4 850,-0.00894079153214087,2177.625,7.0
sub-VP06_task-pain_nirs.snirf,S3_D16 850,-0.058983539132559104,386.5681818181818,43.0
sub-VP06_task-pain_nirs.snirf,S4_D2 850,-0.028522463773553518,193.95294117647057,84.0
sub-VP06_task-pain_nirs.snirf,S4_D4 850,0.0007002120935066802,3460.6,4.0
sub-VP06_task-pain_nirs.snirf,S4_D5 850,-0.017830262717934628,89.86904761904762,167.0
sub-VP06_task-pain_nirs.snirf,S4_D14 850,0.0009495318626921816,487.97058823529414,33.0
sub-VP06_task-pain_nirs.snirf,S4_D17 850,-0.00958469492266717,77.25133689839572,186.0
sub-VP06_task-pain_nirs.snirf,S5_D4 850,-0.024750028177664266,719.2083333333334,23.0
sub-VP06_task-pain_nirs.snirf,S5_D6 850,0.022935979564100484,74.6842105263158,189.0
sub-VP06_task-pain_nirs.snirf,S5_D7 850,-0.00431837021848502,4393.5,3.0
sub-VP06_task-pain_nirs.snirf,S5_D18 850,0.10857915883155471,105.91891891891892,147.0
sub-VP06_task-pain_nirs.snirf,S6_D5 850,-0.01238428409241174,174.4468085106383,93.0
sub-VP06_task-pain_nirs.snirf,S6_D7 850,-0.046934291390298144,174.63829787234042,93.0
sub-VP06_task-pain_nirs.snirf,S6_D8 850,-0.0024469547201822622,1452.9166666666667,11.0
sub-VP06_task-pain_nirs.snirf,S7_D6 850,0.028272819995541112,167.66304347826087,91.0
sub-VP06_task-pain_nirs.snirf,S7_D7 850,-0.02238467583330509,1743.4,9.0
sub-VP06_task-pain_nirs.snirf,S8_D7 850,-0.06416833420072082,290.1034482758621,57.0
sub-VP06_task-pain_nirs.snirf,S8_D8 850,-0.027406208904736697,2189.0,7.0
sub-VP06_task-pain_nirs.snirf,S9_D8 850,-0.05796989575798357,537.90625,31.0
sub-VP06_task-pain_nirs.snirf,S9_D9 850,-0.028155776443820387,2915.5,5.0
sub-VP06_task-pain_nirs.snirf,S9_D10 850,-0.038388247565851255,780.9545454545455,21.0
sub-VP06_task-pain_nirs.snirf,S9_D19 850,-0.07382484311817972,33.07420494699647,282.0
sub-VP06_task-pain_nirs.snirf,S10_D5 850,-0.022280163203636207,1747.8,9.0
sub-VP06_task-pain_nirs.snirf,S10_D8 850,-0.014591490488332842,2916.6666666666665,5.0
sub-VP06_task-pain_nirs.snirf,S10_D10 850,0.023781120543385798,121.953125,127.0
sub-VP06_task-pain_nirs.snirf,S10_D14 850,-0.06698527543611013,144.8921568627451,101.0
sub-VP06_task-pain_nirs.snirf,S10_D20 850,0.08564573542343973,40.775,279.0
sub-VP06_task-pain_nirs.snirf,S11_D9 850,-0.03765936601738554,183.15555555555557,89.0
sub-VP06_task-pain_nirs.snirf,S11_D10 850,-0.01681292761913642,234.19444444444446,71.0
sub-VP06_task-pain_nirs.snirf,S11_D15 850,-0.03653746477218855,128.85245901639345,121.0
sub-VP06_task-pain_nirs.snirf,S12_D2 850,-0.008791197696702757,2182.0,7.0
sub-VP06_task-pain_nirs.snirf,S12_D11 850,-0.014037061393684824,345.3125,47.0
sub-VP06_task-pain_nirs.snirf,S12_D12 850,-0.034261376729180254,454.1578947368421,37.0
sub-VP06_task-pain_nirs.snirf,S12_D14 850,-0.032376243243645894,666.9230769230769,25.0
sub-VP06_task-pain_nirs.snirf,S12_D21 850,-0.10786834041828078,66.69339622641509,211.0
sub-VP06_task-pain_nirs.snirf,S13_D11 850,-0.12492188495635492,159.94117647058823,101.0
sub-VP06_task-pain_nirs.snirf,S13_D13 850,-0.050011195003587854,723.9583333333334,23.0
sub-VP06_task-pain_nirs.snirf,S13_D15 850,-0.10980764585420712,341.42,49.0
sub-VP06_task-pain_nirs.snirf,S14_D11 850,-0.10662192816001836,214.33333333333334,77.0
sub-VP06_task-pain_nirs.snirf,S14_D12 850,-0.06761511791111119,506.8235294117647,33.0
sub-VP06_task-pain_nirs.snirf,S14_D13 850,-0.03508113855042236,4383.75,3.0
sub-VP06_task-pain_nirs.snirf,S14_D22 850,0.0026662367271949594,57.96818181818182,219.0
sub-VP06_task-pain_nirs.snirf,S15_D1 850,-0.07985607437317643,223.625,71.0
sub-VP06_task-pain_nirs.snirf,S15_D12 850,-0.020502315885180096,2914.8333333333335,5.0
sub-VP06_task-pain_nirs.snirf,S16_D10 850,-0.009368307594832065,160.20833333333334,95.0
sub-VP06_task-pain_nirs.snirf,S16_D11 850,-0.016034696470075174,2911.3333333333335,5.0
sub-VP06_task-pain_nirs.snirf,S16_D14 850,-0.005568862043147886,316.71153846153845,51.0
sub-VP06_task-pain_nirs.snirf,S16_D15 850,-0.032241299164118165,466.22222222222223,35.0
sub-VP06_task-pain_nirs.snirf,S16_D23 850,0.026179914001511803,53.00813008130081,245.0
sub-VP07_task-pain_nirs.snirf,S1_D1 760,-0.20433079703285428,150.05882352941177,101.0
sub-VP07_task-pain_nirs.snirf,S1_D2 760,-0.012965074640538901,4292.25,3.0
sub-VP07_task-pain_nirs.snirf,S1_D12 760,-0.07418708038111663,573.5862068965517,28.0
sub-VP07_task-pain_nirs.snirf,S2_D1 760,-0.1394948388879883,81.51552795031056,160.0
sub-VP07_task-pain_nirs.snirf,S2_D3 760,-0.17555512268180995,243.74242424242425,65.0
sub-VP07_task-pain_nirs.snirf,S3_D1 760,-0.03286557588883531,2846.5,5.0
sub-VP07_task-pain_nirs.snirf,S3_D3 760,-0.06131016914482189,237.13432835820896,66.0
sub-VP07_task-pain_nirs.snirf,S3_D4 760,-0.012768357221156032,2849.8333333333335,5.0
sub-VP07_task-pain_nirs.snirf,S3_D16 760,0.1201681969416728,30.355648535564853,238.0
sub-VP07_task-pain_nirs.snirf,S4_D2 760,-0.050870158382323394,285.0344827586207,57.0
sub-VP07_task-pain_nirs.snirf,S4_D4 760,-0.005072328229152517,2825.3333333333335,5.0
sub-VP07_task-pain_nirs.snirf,S4_D5 760,-0.039569673918426494,1057.5625,15.0
sub-VP07_task-pain_nirs.snirf,S4_D14 760,0.00017872883784423666,2842.6666666666665,5.0
sub-VP07_task-pain_nirs.snirf,S4_D17 760,0.06013132753912498,38.798534798534796,272.0
sub-VP07_task-pain_nirs.snirf,S5_D4 760,-0.02751964535900506,2845.1666666666665,5.0
sub-VP07_task-pain_nirs.snirf,S5_D6 760,-0.09222567696464519,258.741935483871,61.0
sub-VP07_task-pain_nirs.snirf,S5_D7 760,0.0022951566151004125,2847.1666666666665,5.0
